,time (us),gyro,sim ACC,mag,alt (m),temp,time (s),Senor Acc (m/s^2),Sensor Acc (gs),,R1,R2,,realALT,,,,,,,,,,,,,
,57240000,0,2031,0,7657.974,25.5,57.24,9.8127312,1.00027841,,-17.16834136,1.597403517,,7656.377,54.285,0,32.194,0,32.194,0.129,0,0.129,91.746,0.194,-91.746,0.084286,7656.377
,57306250,0,2050,0,7645.748,25.5,57.30625,9.8127312,1.00027841,,2.333628368,-1.799471736,,7647.547,54.38125,0,32.194,0,32.194,0.129,0,0.129,91.734,0.195,-91.733,0.084272,7647.547
,57372500,0,2055,0,7634.4,25.5,57.3725,9.8127312,1.00027841,,6.552800701,-4.317860125,,7638.718,54.4775,0,32.194,0,32.194,0.129,0,0.129,91.721,0.195,-91.721,0.084258,7638.718
,57438750,0,2046,0,7629.384,25.5,57.43875,9.8127312,1.00027841,,-1.885701237,-0.506793243,,7629.891,54.57375,0,32.194,0,32.194,0.129,0,0.129,91.709,0.196,-91.709,0.084244,7629.891
,57505000,0,2022,0,7619.062,25.5,57.505,9.8127312,1.00027841,,-25.60702553,-2.001648823,,7621.064,54.67,0,32.194,0,32.194,0.129,0,0.129,91.696,0.197,-91.696,0.08423,7621.064
,57571250,0,2052,0,7611.13,25.5,57.57125,9.8127312,1.00027841,,4.155014181,-1.109175326,,7612.239,54.76625,0,32.194,0,32.194,0.129,0,0.129,91.684,0.197,-91.684,0.084216,7612.239
,57637500,0,2059,0,7600.958,25.5,57.6375,9.8127312,1.00027841,,11.25326642,-2.456883112,,7603.415,54.8625,0,32.194,0,32.194,0.129,0,0.129,91.672,0.198,-91.671,0.084202,7603.415
,57703750,0,2036,0,7592.388,25.5,57.70375,9.8127312,1.00027841,,-12.44119575,-2.203958679,,7594.592,54.95875,0,32.194,0,32.194,0.129,0,0.129,91.659,0.199,-91.659,0.084188,7594.592
,57770000,0,2066,0,7584.556,25.5,57.77,9.8127312,1.00027841,,18.20328125,-1.215241581,,7585.771,55.055,0,32.194,0,32.194,0.129,0,0.129,91.647,0.2,-91.647,0.084174,7585.771
,57836250,0,2068,0,7577.665,25.5,57.83625,9.8127312,1.00027841,,20.3606767,0.714720997,,7576.95,55.15125,0,32.194,0,32.194,0.129,0,0.129,91.634,0.2,-91.634,0.08416,7576.95
,57902500,0,2061,0,7568.385,25.5,57.9025,9.8127312,1.00027841,,12.50655165,0.254206304,,7568.131,55.2475,0,32.194,0,32.194,0.129,0,0.129,91.622,0.201,-91.622,0.084146,7568.131
,57968750,0,2033,0,7555.896,25.5,57.96875,9.8127312,1.00027841,,-15.09834194,-3.417225988,,7559.313,55.34375,0,32.194,0,32.194,0.129,0,0.129,91.61,0.202,-91.609,0.084132,7559.313
,58035000,0,2053,0,7551.502,25.5,58.035,9.8127312,1.00027841,,4.91466247,1.005595997,,7550.496,55.44,0,32.194,0,32.194,0.129,0,0.129,91.597,0.202,-91.597,0.084118,7550.496
,58101250,0,2051,0,7541.085,25.5,58.10125,9.8127312,1.00027841,,2.649490474,-0.596345635,,7541.681,55.53625,0,32.194,0,32.194,0.129,0,0.129,91.585,0.203,-91.585,0.084104,7541.681
,58167500,0,2066,0,7532.309,25.5,58.1675,9.8127312,1.00027841,,17.95334194,-0.55697688,,7532.866,55.6325,0,32.194,0,32.194,0.128,0,0.128,91.573,0.204,-91.572,0.084089,7532.866
,58233750,0,2046,0,7523.15,25.5,58.23375,9.8127312,1.00027841,,-1.620077036,-0.903082633,,7524.053,55.72875,0,32.194,0,32.194,0.128,0,0.128,91.56,0.205,-91.56,0.084075,7524.053
,58300000,0,2055,0,7513.57,25.5,58.3,9.8127312,1.00027841,,7.341072997,-1.670616379,,7515.241,55.825,0,32.194,0,32.194,0.128,0,0.128,91.548,0.205,-91.548,0.084061,7515.241
,58366250,0,2041,0,7508.207,25.5,58.36625,9.8127312,1.00027841,,-6.632430107,1.776624756,,7506.43,55.92125,0,32.194,0,32.194,0.128,0,0.128,91.536,0.206,-91.535,0.084047,7506.43
,58432500,0,2063,0,7496.883,25.5,58.4325,9.8127312,1.00027841,,14.5116116,-0.738222682,,7497.621,56.0175,0,32.194,0,32.194,0.128,0,0.128,91.523,0.207,-91.523,0.084033,7497.621
,58498750,0,2057,0,7489.485,25.5,58.49875,9.8127312,1.00027841,,8.648692338,0.673432792,,7488.812,56.11375,0,32.194,0,32.194,0.128,0,0.128,91.511,0.207,-91.511,0.084019,7488.812
,58565000,0,2020,0,7479.643,25.5,58.565,9.8127312,1.00027841,,-28.22027503,-0.361971472,,7480.005,56.21,0,32.194,0,32.194,0.128,0,0.128,91.499,0.208,-91.498,0.084005,7480.005
,58631250,0,2049,0,7469.67,25.5,58.63125,9.8127312,1.00027841,,0.627896784,-1.52856632,,7471.199,56.30625,0,32.194,0,32.194,0.128,0,0.128,91.486,0.209,-91.486,0.083991,7471.199
,58697500,0,2051,0,7463.397,25.5,58.6975,9.8127312,1.00027841,,3.35641861,1.003389335,,7462.394,56.4025,0,32.194,0,32.194,0.128,0,0.128,91.474,0.21,-91.474,0.083977,7462.394
,58763750,0,2011,0,7451.388,25.5,58.76375,9.8127312,1.00027841,,-36.68981966,-2.20187398,,7453.59,56.49875,0,32.194,0,32.194,0.128,0,0.128,91.462,0.21,-91.461,0.083963,7453.59
,58830000,0,2062,0,7445.258,25.5,58.83,9.8127312,1.00027841,,13.55081093,0.470116089,,7444.788,56.595,0,32.194,0,32.194,0.128,0,0.128,91.449,0.211,-91.449,0.083949,7444.788
,58896250,0,2067,0,7434.99,25.5,58.89625,9.8127312,1.00027841,,19.42377909,-0.995823058,,7435.986,56.69125,0,32.194,0,32.194,0.128,0,0.128,91.437,0.212,-91.437,0.083936,7435.986
,58962500,0,2051,0,7426.182,25.5,58.9625,9.8127312,1.00027841,,2.439624441,-1.003857233,,7427.186,56.7875,0,32.194,0,32.194,0.128,0,0.128,91.425,0.213,-91.424,0.083922,7427.186
,59028750,0,2051,0,7420.896,25.5,59.02875,9.8127312,1.00027841,,3.097067188,2.509170693,,7418.387,56.88375,0,32.194,0,32.194,0.128,0,0.128,91.412,0.213,-91.412,0.083908,7418.387
,59095000,0,2049,0,7408.148,25.5,59.095,9.8127312,1.00027841,,1.112619815,-1.44072168,,7409.589,56.98,0,32.194,0,32.194,0.128,0,0.128,91.4,0.214,-91.4,0.083894,7409.589
,59161250,0,2044,0,7401.473,25.5,59.16125,9.8127312,1.00027841,,-4.18949409,0.679603807,,7400.793,57.07625,0,32.194,0,32.194,0.128,0,0.128,91.388,0.215,-91.387,0.08388,7400.793
,59227500,0,2030,0,7390.181,25.5,59.2275,9.8127312,1.00027841,,-18.36147324,-1.815517069,,7391.997,57.1725,0,32.194,0,32.194,0.128,0,0.128,91.375,0.215,-91.375,0.083866,7391.997
,59293750,0,2038,0,7383.775,25.5,59.29375,9.8127312,1.00027841,,-10.41245243,0.572355649,,7383.203,57.26875,0,32.194,0,32.194,0.128,0,0.128,91.363,0.216,-91.363,0.083852,7383.203
,59360000,0,2038,0,7373.781,25.5,59.36,9.8127312,1.00027841,,-10.11409637,-0.62903868,,7374.41,57.365,0,32.194,0,32.194,0.128,0,0.128,91.351,0.217,-91.351,0.083838,7374.41
,59426250,0,2042,0,7365.28,25.5,59.42625,9.8127312,1.00027841,,-6.213008714,-0.338270001,,7365.618,57.46125,0,32.194,0,32.194,0.128,0,0.128,91.339,0.218,-91.338,0.083824,7365.618
,59492500,0,2055,0,7358.635,25.5,59.4925,9.8127312,1.00027841,,7.177396874,1.807906023,,7356.827,57.5575,0,32.194,0,32.194,0.128,0,0.128,91.326,0.218,-91.326,0.08381,7356.827
,59558750,0,2039,0,7347.773,25.5,59.55875,9.8127312,1.00027841,,-8.900896494,-0.265209791,,7348.038,57.65375,0,32.194,0,32.194,0.128,0,0.128,91.314,0.219,-91.314,0.083796,7348.038
,59625000,0,2027,0,7338.079,25.5,59.625,9.8127312,1.00027841,,-20.80396162,-1.169888998,,7339.249,57.75,0,32.194,0,32.194,0.128,0,0.128,91.302,0.22,-91.301,0.083782,7339.249
,59691250,0,2051,0,7327.798,25.5,59.69125,9.8127312,1.00027841,,3.383120823,-2.66425539,,7330.462,57.84625,0,32.194,0,32.194,0.128,0,0.128,91.289,0.221,-91.289,0.083768,7330.462
,59757500,0,2065,0,7321.211,25.5,59.7575,9.8127312,1.00027841,,16.93704733,-0.46535701,,7321.676,57.9425,0,32.194,0,32.194,0.127,0,0.127,91.277,0.221,-91.277,0.083754,7321.676
,59823750,0,2032,0,7312.287,25.5,59.82375,9.8127312,1.00027841,,-16.07289267,-0.604806648,,7312.892,58.03875,0,32.194,0,32.194,0.127,0,0.127,91.265,0.222,-91.265,0.08374,7312.892
,59890000,0,2057,0,7303.151,25.5,59.89,9.8127312,1.00027841,,8.59728115,-0.956566934,,7304.108,58.135,0,32.194,0,32.194,0.127,0,0.127,91.253,0.223,-91.252,0.083727,7304.108
,59956250,0,2056,0,7296.328,25.5,59.95625,9.8127312,1.00027841,,7.437233825,1.003319429,,7295.325,58.23125,0,32.194,0,32.194,0.127,0,0.127,91.24,0.224,-91.24,0.083713,7295.325
,60022500,0,2055,0,7285.299,25.5,60.0225,9.8127312,1.00027841,,6.517741315,-1.245271338,,7286.544,58.3275,0,32.194,0,32.194,0.127,0,0.127,91.228,0.224,-91.228,0.083699,7286.544
,60088750,0,2024,0,7280.641,25.5,60.08875,9.8127312,1.00027841,,-23.8819573,2.87730477,,7277.764,58.42375,0,32.194,0,32.194,0.127,0,0.127,91.216,0.225,-91.216,0.083685,7277.764
,60155000,0,2052,0,7269.689,25.5,60.155,9.8127312,1.00027841,,3.778032972,0.704382306,,7268.985,58.52,0,32.194,0,32.194,0.127,0,0.127,91.204,0.226,-91.203,0.083671,7268.985
,60221250,0,2052,0,7264.704,25.5,60.22125,9.8127312,1.00027841,,3.673160252,4.496283476,,7260.208,58.61625,0,32.194,0,32.194,0.127,0,0.127,91.191,0.227,-91.191,0.083657,7260.208
,60287500,0,2063,0,7251.854,25.5,60.2875,9.8127312,1.00027841,,15.18947322,0.423320969,,7251.431,58.7125,0,32.194,0,32.194,0.127,0,0.127,91.179,0.227,-91.179,0.083643,7251.431
,60353750,0,2069,0,7244.253,25.5,60.35375,9.8127312,1.00027841,,20.58790751,1.596830111,,7242.656,58.80875,0,32.194,0,32.194,0.127,0,0.127,91.167,0.228,-91.167,0.083629,7242.656
,60420000,0,2040,0,7232.161,25.5,60.42,9.8127312,1.00027841,,-7.870269486,-1.720241401,,7233.881,58.905,0,32.194,0,32.194,0.127,0,0.127,91.155,0.229,-91.154,0.083616,7233.881
,60486250,0,2051,0,7222.05,25.5,60.48625,9.8127312,1.00027841,,3.170468186,-3.05788342,,7225.108,59.00125,0,32.194,0,32.194,0.127,0,0.127,91.143,0.23,-91.142,0.083602,7225.108
,60552500,0,2049,0,7215.656,25.5,60.5525,9.8127312,1.00027841,,0.761102281,-0.680880728,,7216.337,59.0975,0,32.194,0,32.194,0.127,0,0.127,91.13,0.23,-91.13,0.083588,7216.337
,60618750,0,2058,0,7210.027,25.5,60.61875,9.8127312,1.00027841,,9.539070953,2.460602558,,7207.566,59.19375,0,32.194,0,32.194,0.127,0,0.127,91.118,0.231,-91.118,0.083574,7207.566
,60685000,0,2060,0,7198.734,25.5,60.685,9.8127312,1.00027841,,12.07898353,-0.062285969,,7198.796,59.29,0,32.194,0,32.194,0.127,0,0.127,91.106,0.232,-91.106,0.08356,7198.796
,60751250,0,2073,0,7189.227,25.5,60.75125,9.8127312,1.00027841,,24.98968429,-0.801157476,,7190.028,59.38625,0,32.194,0,32.194,0.127,0,0.127,91.094,0.233,-91.093,0.083546,7190.028
,60817500,0,2025,0,7180.204,25.5,60.8175,9.8127312,1.00027841,,-23.29616292,-1.057337618,,7181.261,59.4825,0,32.194,0,32.194,0.127,0,0.127,91.081,0.233,-91.081,0.083532,7181.261
,60883750,0,2052,0,7168.459,25.5,60.88375,9.8127312,1.00027841,,3.777614789,-4.036287317,,7172.495,59.57875,0,32.194,0,32.194,0.127,0,0.127,91.069,0.234,-91.069,0.083519,7172.495
,60950000,0,2063,0,7165.77,25.5,60.95,9.8127312,1.00027841,,14.60677033,2.039878186,,7163.73,59.675,0,32.194,0,32.194,0.127,0,0.127,91.057,0.235,-91.057,0.083505,7163.73
,61016250,0,2064,0,7156.839,25.5,61.01625,9.8127312,1.00027841,,16.32187008,1.872291457,,7154.967,59.77125,0,32.194,0,32.194,0.127,0,0.127,91.045,0.236,-91.045,0.083491,7154.967
,61082500,0,2044,0,7149.727,25.5,61.0825,9.8127312,1.00027841,,-4.273294,3.523349877,,7146.204,59.8675,0,32.194,0,32.194,0.127,0,0.127,91.033,0.237,-91.032,0.083477,7146.204
,61148750,0,2026,0,7137.214,25.5,61.14875,9.8127312,1.00027841,,-21.93193888,-0.229405262,,7137.443,59.96375,0,32.194,0,32.194,0.127,0,0.127,91.021,0.237,-91.02,0.083463,7137.443
,61215000,0,2044,0,7131.367,25.5,61.215,9.8127312,1.00027841,,-3.697490201,2.684351815,,7128.683,60.06,0,32.194,0,32.194,0.127,0,0.127,91.008,0.238,-91.008,0.08345,7128.683
,61281250,0,2058,0,7120.6,25.5,61.28125,9.8127312,1.00027841,,9.929228872,0.675609588,,7119.924,60.15625,0,32.194,0,32.194,0.127,0,0.127,90.996,0.239,-90.996,0.083436,7119.924
,61347500,0,2029,0,7113.005,25.5,61.3475,9.8127312,1.00027841,,-18.58553811,1.838831035,,7111.166,60.2525,0,32.194,0,32.194,0.126,0,0.126,90.984,0.24,-90.984,0.083422,7111.166
,61413750,0,2056,0,7097.436,25.5,61.41375,9.8124264,1.000247339,,8.410682333,-4.974146732,,7102.41,60.34875,0,32.193,0,32.193,0.126,0,0.126,90.972,0.24,-90.972,0.083408,7102.41
,61480000,0,2054,0,7095.635,25.5,61.48,9.8124264,1.000247339,,6.420976759,1.981137731,,7093.654,60.445,0,32.193,0,32.193,0.126,0,0.126,90.96,0.241,-90.959,0.083394,7093.654
,61546250,0,2034,0,7084.597,25.5,61.54625,9.8124264,1.000247339,,-13.78853167,-0.303370942,,7084.9,60.54125,0,32.193,0,32.193,0.126,0,0.126,90.948,0.242,-90.947,0.083381,7084.9
,61612500,0,2046,0,7076.012,25.5,61.6125,9.8124264,1.000247339,,-2.479798451,-0.134565221,,7076.147,60.6375,0,32.193,0,32.193,0.126,0,0.126,90.935,0.243,-90.935,0.083367,7076.147
,61678750,0,2042,0,7068.582,25.5,61.67875,9.8124264,1.000247339,,-5.820019263,1.187129591,,7067.395,60.73375,0,32.193,0,32.193,0.126,0,0.126,90.923,0.244,-90.923,0.083353,7067.395
,61745000,0,2034,0,7057.859,25.5,61.745,9.8124264,1.000247339,,-13.7389386,-0.785355678,,7058.644,60.83,0,32.193,0,32.193,0.126,0,0.126,90.911,0.244,-90.911,0.083339,7058.644
,61811250,0,2042,0,7047.602,25.5,61.81125,9.8124264,1.000247339,,-6.309770309,-2.292754724,,7049.895,60.92625,0,32.193,0,32.193,0.126,0,0.126,90.899,0.245,-90.899,0.083326,7049.895
,61877500,0,2027,0,7047.152,25.5,61.8775,9.8124264,1.000247339,,-20.5475602,6.006248672,,7041.146,61.0225,0,32.193,0,32.193,0.126,0,0.126,90.887,0.246,-90.886,0.083312,7041.146
,61943750,0,2037,0,7031.104,25.5,61.94375,9.8124264,1.000247339,,-10.73256351,-1.295463854,,7032.399,61.11875,0,32.193,0,32.193,0.126,0,0.126,90.875,0.247,-90.874,0.083298,7032.399
,62010000,0,2035,0,7023.528,25.5,62.01,9.8124264,1.000247339,,-12.94409094,-0.124736903,,7023.653,61.215,0,32.193,0,32.193,0.126,0,0.126,90.863,0.247,-90.862,0.083284,7023.653
,62076250,0,2058,0,7014.755,25.5,62.07625,9.8124264,1.000247339,,9.649848964,-0.152954118,,7014.908,61.31125,0,32.193,0,32.193,0.126,0,0.126,90.85,0.248,-90.85,0.083271,7014.908
,62142500,0,2046,0,7005.718,25.5,62.1425,9.8124264,1.000247339,,-1.919607345,-0.445725388,,7006.164,61.4075,0,32.193,0,32.193,0.126,0,0.126,90.838,0.249,-90.838,0.083257,7006.164
,62208750,0,2060,0,6999.178,25.5,62.20875,9.8124264,1.000247339,,12.47705931,1.756181397,,6997.422,61.50375,0,32.193,0,32.193,0.126,0,0.126,90.826,0.25,-90.826,0.083243,6997.422
,62275000,0,2046,0,6990.278,25.5,62.275,9.8124264,1.000247339,,-2.002528093,1.597516931,,6988.68,61.6,0,32.193,0,32.193,0.126,0,0.126,90.814,0.251,-90.814,0.08323,6988.68
,62341250,0,2074,0,6977.84,25.5,62.34125,9.8124264,1.000247339,,25.95763723,-2.099500559,,6979.94,61.69625,0,32.193,0,32.193,0.126,0,0.126,90.802,0.251,-90.802,0.083216,6979.94
,62407500,0,2052,0,6969.507,25.5,62.4075,9.8124264,1.000247339,,4.175733699,-1.693830285,,6971.201,61.7925,0,32.193,0,32.193,0.126,0,0.126,90.79,0.252,-90.79,0.083202,6971.201
,62473750,0,2057,0,6960.428,25.5,62.47375,9.8124264,1.000247339,,8.719506433,-2.035326682,,6962.463,61.88875,0,32.193,0,32.193,0.126,0,0.126,90.778,0.253,-90.777,0.083188,6962.463
,62540000,0,2042,0,6954.248,25.5,62.54,9.8124264,1.000247339,,-6.098251445,0.522419118,,6953.726,61.985,0,32.193,0,32.193,0.126,0,0.126,90.766,0.254,-90.765,0.083175,6953.726
,62606250,0,2053,0,6945.366,25.5,62.60625,9.8124264,1.000247339,,5.000531047,0.374954534,,6944.991,62.08125,0,32.193,0,32.193,0.126,0,0.126,90.754,0.255,-90.753,0.083161,6944.991
,62672500,0,2058,0,6935.004,25.5,62.6725,9.8124264,1.000247339,,9.869873797,-1.252481071,,6936.256,62.1775,0,32.193,0,32.193,0.126,0,0.126,90.742,0.255,-90.741,0.083147,6936.256
,62738750,0,2056,0,6924.432,25.5,62.73875,9.8124264,1.000247339,,7.987977139,-3.091323297,,6927.523,62.27375,0,32.193,0,32.193,0.126,0,0.126,90.729,0.256,-90.729,0.083134,6927.523
,62805000,0,2040,0,6922.186,25.5,62.805,9.8124264,1.000247339,,-8.45719368,3.394715232,,6918.791,62.37,0,32.193,0,32.193,0.126,0,0.126,90.717,0.257,-90.717,0.08312,6918.791
,62871250,0,2039,0,6906.063,25.5,62.87125,9.8124264,1.000247339,,-9.268301922,-3.996893805,,6910.06,62.46625,0,32.193,0,32.193,0.126,0,0.126,90.705,0.258,-90.705,0.083106,6910.06
,62937500,0,2062,0,6901.892,25.5,62.9375,9.8124264,1.000247339,,14.06364399,0.561704868,,6901.33,62.5625,0,32.193,0,32.193,0.125,0,0.125,90.693,0.259,-90.693,0.083093,6901.33
,63003750,0,2081,0,6892.06,25.5,63.00375,9.8124264,1.000247339,,33.43432879,-0.542160983,,6892.602,62.65875,0,32.193,0,32.193,0.125,0,0.125,90.681,0.259,-90.681,0.083079,6892.602
,63070000,0,2053,0,6883.807,25.5,63.07,9.8124264,1.000247339,,5.422174043,-0.067062408,,6883.874,62.755,0,32.193,0,32.193,0.125,0,0.125,90.669,0.26,-90.669,0.083065,6883.874
,63136250,0,2037,0,6874.081,25.5,63.13625,9.8124264,1.000247339,,-11.26279874,-1.066613427,,6875.148,62.85125,0,32.193,0,32.193,0.125,0,0.125,90.657,0.261,-90.657,0.083052,6875.148
,63202500,0,2057,0,6866.69,25.5,63.2025,9.8124264,1.000247339,,8.823150634,0.26723047,,6866.423,62.9475,0,32.193,0,32.193,0.125,0,0.125,90.645,0.262,-90.645,0.083038,6866.423
,63268750,0,2041,0,6858.207,25.5,63.26875,9.8124264,1.000247339,,-6.551774809,0.508490949,,6857.699,63.04375,0,32.193,0,32.193,0.125,0,0.125,90.633,0.263,-90.633,0.083024,6857.699
,63335000,0,2061,0,6851.916,25.5,63.335,9.8124264,1.000247339,,13.41806135,2.939739626,,6848.976,63.14,0,32.193,0,32.193,0.125,0,0.125,90.621,0.263,-90.62,0.083011,6848.976
,63401250,0,2050,0,6839.082,25.5,63.40125,9.8124264,1.000247339,,1.617763565,-1.173042433,,6840.255,63.23625,0,32.193,0,32.193,0.125,0,0.125,90.609,0.264,-90.608,0.082997,6840.255
,63467500,0,2052,0,6825.617,25.5,63.4675,9.8124264,1.000247339,,4.177114261,-5.917359359,,6831.534,63.3325,0,32.193,0,32.193,0.125,0,0.125,90.597,0.265,-90.596,0.082984,6831.534
,63533750,0,2026,0,6822.4,25.5,63.53375,9.8124264,1.000247339,,-21.98406258,-0.414672932,,6822.815,63.42875,0,32.193,0,32.193,0.125,0,0.125,90.585,0.266,-90.584,0.08297,6822.815
,63600000,0,2062,0,6815.522,25.5,63.6,9.8124264,1.000247339,,13.62581517,1.42457116,,6814.097,63.525,0,32.193,0,32.193,0.125,0,0.125,90.573,0.267,-90.572,0.082956,6814.097
,63666250,0,2023,0,6805.222,25.5,63.66625,9.8124264,1.000247339,,-24.87050937,-0.157651411,,6805.38,63.62125,0,32.193,0,32.193,0.125,0,0.125,90.561,0.267,-90.56,0.082943,6805.38
,63732500,0,2058,0,6796.561,25.5,63.7325,9.8124264,1.000247339,,9.761764051,-0.102660034,,6796.664,63.7175,0,32.193,0,32.193,0.125,0,0.125,90.549,0.268,-90.548,0.082929,6796.664
,63798750,0,2055,0,6787.439,25.5,63.79875,9.8124264,1.000247339,,7.47448244,-0.509661412,,6787.949,63.81375,0,32.193,0,32.193,0.125,0,0.125,90.537,0.269,-90.536,0.082915,6787.949
,63865000,0,2023,0,6782.409,25.5,63.865,9.8124264,1.000247339,,-24.73521521,3.172520024,,6779.236,63.91,0,32.193,0,32.193,0.125,0,0.125,90.525,0.27,-90.524,0.082902,6779.236
,63931250,0,2056,0,6775.575,25.5,63.93125,9.8124264,1.000247339,,8.375064641,5.051742891,,6770.523,64.00625,0,32.193,0,32.193,0.125,0,0.125,90.513,0.271,-90.512,0.082888,6770.523
,63997500,0,2052,0,6759.176,25.5,63.9975,9.8124264,1.000247339,,3.876877612,-2.636097979,,6761.812,64.1025,0,32.193,0,32.193,0.125,0,0.125,90.501,0.271,-90.5,0.082875,6761.812
,64063750,0,2056,0,6753.882,25.5,64.06375,9.8124264,1.000247339,,7.618560669,0.779625884,,6753.102,64.19875,0,32.193,0,32.193,0.125,0,0.125,90.489,0.272,-90.488,0.082861,6753.102
,64130000,0,2066,0,6743.371,25.5,64.13,9.8124264,1.000247339,,17.75236031,-1.021935545,,6744.393,64.295,0,32.193,0,32.193,0.125,0,0.125,90.477,0.273,-90.476,0.082847,6744.393
,64196250,0,2042,0,6734.82,25.5,64.19625,9.8124264,1.000247339,,-6.240104156,-0.866220866,,6735.686,64.39125,0,32.193,0,32.193,0.125,0,0.125,90.465,0.274,-90.464,0.082834,6735.686
,64262500,0,2033,0,6723.703,25.5,64.2625,9.8124264,1.000247339,,-15.0312409,-3.276052628,,6726.979,64.4875,0,32.193,0,32.193,0.125,0,0.125,90.453,0.275,-90.452,0.08282,6726.979
,64328750,0,2052,0,6714.636,25.5,64.32875,9.8124264,1.000247339,,4.339187778,-3.638474801,,6718.274,64.58375,0,32.193,0,32.193,0.125,0,0.125,90.441,0.276,-90.44,0.082807,6718.274
,64395000,0,2036,0,6708.551,25.5,64.395,9.8124264,1.000247339,,-11.84686007,-1.018420686,,6709.569,64.68,0,32.193,0,32.193,0.125,0,0.125,90.429,0.276,-90.428,0.082793,6709.569
,64461250,0,2065,0,6694.538,25.5,64.46125,9.8124264,1.000247339,,16.95026376,-6.327517593,,6700.866,64.77625,0,32.193,0,32.193,0.125,0,0.125,90.417,0.277,-90.416,0.08278,6700.866
,64527500,0,2052,0,6692.811,25.5,64.5275,9.8124264,1.000247339,,4.032134032,0.647234596,,6692.164,64.8725,0,32.193,0,32.193,0.124,0,0.124,90.405,0.278,-90.404,0.082766,6692.164
,64593750,0,2070,0,6683.602,25.5,64.59375,9.8124264,1.000247339,,21.57127024,0.139346773,,6683.463,64.96875,0,32.193,0,32.193,0.124,0,0.124,90.393,0.279,-90.392,0.082753,6683.463
,64660000,0,2065,0,6670.582,25.5,64.66,9.8124264,1.000247339,,16.55607178,-4.182239092,,6674.764,65.065,0,32.193,0,32.193,0.124,0,0.124,90.381,0.28,-90.38,0.082739,6674.764
,64726250,0,2042,0,6663.955,25.5,64.72625,9.8124264,1.000247339,,-6.153194894,-2.109563544,,6666.065,65.16125,0,32.193,0,32.193,0.124,0,0.124,90.369,0.281,-90.368,0.082725,6666.065
,64792500,0,2070,0,6660.937,25.5,64.7925,9.8124264,1.000247339,,22.20319017,3.568599985,,6657.368,65.2575,0,32.193,0,32.193,0.124,0,0.124,90.357,0.281,-90.356,0.082712,6657.368
,64858750,0,2051,0,6646.686,25.5,64.85875,9.8124264,1.000247339,,2.529091341,-1.98613851,,6648.672,65.35375,0,32.193,0,32.193,0.124,0,0.124,90.345,0.282,-90.344,0.082698,6648.672
,64925000,0,2025,0,6639.659,25.5,64.925,9.8124264,1.000247339,,-22.82692602,-0.317274909,,6639.976,65.45,0,32.193,0,32.193,0.124,0,0.124,90.333,0.283,-90.332,0.082685,6639.976
,64991250,0,2043,0,6631.032,25.5,64.99125,9.8124264,1.000247339,,-4.617607213,-0.251210426,,6631.283,65.54625,0,32.193,0,32.193,0.124,0,0.124,90.321,0.284,-90.32,0.082671,6631.283
,65057500,0,2048,0,6622.026,25.5,65.0575,9.8124264,1.000247339,,0.346588165,-0.563683461,,6622.59,65.6425,0,32.193,0,32.193,0.124,0,0.124,90.309,0.285,-90.309,0.082658,6622.59
,65123750,0,2056,0,6615.352,25.5,65.12375,9.8124264,1.000247339,,7.545116206,1.453551702,,6613.898,65.73875,0,32.193,0,32.193,0.124,0,0.124,90.297,0.286,-90.297,0.082644,6613.898
,65190000,0,2056,0,6606.942,25.5,65.19,9.8124264,1.000247339,,8.219869752,1.733805896,,6605.208,65.835,0,32.193,0,32.193,0.124,0,0.124,90.285,0.286,-90.285,0.082631,6605.208
,65256250,0,2031,0,6599.906,25.5,65.25625,9.8124264,1.000247339,,-16.69337725,3.387518362,,6596.518,65.93125,0,32.193,0,32.193,0.124,0,0.124,90.273,0.287,-90.273,0.082617,6596.518
,65322500,0,2053,0,6587.731,25.5,65.3225,9.8124264,1.000247339,,4.504560153,-0.098715657,,6587.83,66.0275,0,32.193,0,32.193,0.124,0,0.124,90.261,0.288,-90.261,0.082604,6587.83
,65388750,0,2056,0,6578.21,25.5,65.38875,9.8124264,1.000247339,,8.279109562,-0.932696062,,6579.143,66.12375,0,32.193,0,32.193,0.124,0,0.124,90.249,0.289,-90.249,0.08259,6579.143
,65455000,0,2056,0,6570.97,25.5,65.455,9.8124264,1.000247339,,8.443342878,0.513089986,,6570.457,66.22,0,32.193,0,32.193,0.124,0,0.124,90.237,0.29,-90.237,0.082577,6570.457
,65521250,0,2039,0,6565.089,25.5,65.52125,9.8124264,1.000247339,,-8.932650243,3.316489741,,6561.773,66.31625,0,32.193,0,32.193,0.124,0,0.124,90.225,0.291,-90.225,0.082563,6561.773
